average,total_sg:putting,player_id,rank_last_week,player_name,season,tournament,measured_rounds,time_period,player_url,rounds,rank_this_week
-2.178,-4.355,28308,,Troy Kelly,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.28308.troy-kelly.html,4,74
-3.366,-6.732,30926,64,Chris Kirk,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,75
1.948,7.793,26758,,David Hearn,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.26758.david-hearn.html,4,1
1.598,6.392,01724,,Jeff Maggert,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.01724.jeff-maggert.html,4,2
1.501,6.004,26951,1,Johnson Wagner,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,3
1.472,5.886,30927,,Brendon Todd,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.30927.brendon-todd.html,4,4
1.408,5.632,23621,5,Rory Sabbatini,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.23621.rory-sabbatini.html,4,5
1.295,5.180,30711,,Colt Knost,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.30711.colt-knost.html,4,6
1.191,4.765,32150,,Michael Thompson,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.32150.michael-thompson.html,4,7
1.139,4.555,21961,,Charles Howell III,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,8
1.016,4.064,31558,,J.J. Killeen,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.31558.j-j--killeen.html,4,9
.995,3.981,25818,19,Scott Piercy,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,10
.941,3.765,27064,27,Jhonattan Vegas,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,11
.878,3.513,02246,,Duffy Waldorf,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.02246.duffy-waldorf.html,4,12
.859,3.434,34021,,Bud Cauley,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.34021.bud-cauley.html,4,13
.858,3.431,20623,,Gavin Coles,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.20623.gavin-coles.html,4,14
.836,3.344,06004,,Stephen Ames,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.06004.stephen-ames.html,4,15
.808,3.233,19846,,Brian Gay,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.19846.brian-gay.html,4,16
.802,3.206,24140,14,Sean O'Hair,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,17
.777,3.109,27466,,Spencer Levin,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,18
.769,3.074,23542,,Tommy Biershenk,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.23542.tommy-biershenk.html,4,19
.647,2.588,08075,,Jerry Kelly,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.08075.jerry-kelly.html,4,20
.625,2.501,25240,17,D.A. Points,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.25240.d-a--points.html,4,21
.623,2.493,29419,,Tadd Fujikawa,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.29419.tadd-fujikawa.html,4,22
.605,2.421,25345,,Carl Pettersson,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.25345.carl-pettersson.html,4,23
.475,1.899,34174,,John Huh,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.34174.john-huh.html,4,24
.449,1.794,22913,,John Rollins,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.22913.john-rollins.html,4,25
.448,1.790,21949,,Joe Ogilvie,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.21949.joe-ogilvie.html,4,26
.436,1.743,20229,,Stewart Cink,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.20229.stewart-cink.html,4,27
.410,1.640,28307,,Matt Every,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.28307.matt-every.html,4,28
.402,1.608,27556,,"Ted Potter, Jr.",2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27556.ted-potter--jr-.html,4,29
.389,1.557,24490,,George McNeill,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24490.george-mcneill.html,4,30
.368,1.472,28475,,Jeff Overton,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.28475.jeff-overton.html,4,31
.360,1.439,26881,,Jarrod Lyle,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.26881.jarrod-lyle.html,4,32
.356,1.423,27330,,Josh Teater,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27330.josh-teater.html,4,33
.354,1.414,28455,,Will Claxton,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.28455.will-claxton.html,4,34
.300,1.199,27119,,Koumei Oda,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27119.koumei-oda.html,4,35
.280,1.121,33141,22,Keegan Bradley,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,36
.271,1.085,01941,,Tom Pernice Jr.,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,4,37
.264,1.057,24024,,Zach Johnson,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,38
.248,.993,20104,,Ken Duke,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.20104.ken-duke.html,4,39
.231,.924,01766,,Billy Mayfair,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.01766.billy-mayfair.html,4,40
.229,.915,06251,,Chris DiMarco,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.06251.chris-dimarco.html,4,41
.199,.797,22806,,Doug LaBelle II,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.22806.doug-labelle-ii.html,4,42
.141,.565,27895,,Jonas Blixt,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27895.jonas-blixt.html,4,43
.077,.307,24357,13,K.J. Choi,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24357.k-j--choi.html,4,44
.073,.292,24494,,Erik Compton,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24494.erik-compton.html,4,T45
.073,.291,32366,,Kevin Chappell,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,T45
.053,.212,06527,3,Steve Stricker,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.06527.steve-stricker.html,4,47
.032,.126,01928,,Corey Pavin,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.01928.corey-pavin.html,4,T48
.032,.129,34099,,Harris English,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.34099.harris-english.html,4,T48
.006,.025,29221,10,Webb Simpson,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,50
-.001,-.003,24361,,Pat Perez,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.24361.pat-perez.html,4,51
-.058,-.230,25834,,Daniel Summerhays,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.25834.daniel-summerhays.html,4,52
-.065,-.261,27644,,Brian Harman,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27644.brian-harman.html,4,53
-.069,-.276,27963,,Chris Stroud,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27963.chris-stroud.html,4,54
-.102,-.408,23638,,Brendon de Jonge,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,55
-.184,-.736,21805,9,Harrison Frazar,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.21805.harrison-frazar.html,4,56
-.210,-.839,32200,,Roberto Castro,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.32200.roberto-castro.html,4,57
-.231,-.924,28087,,Kris Blanks,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.28087.kris-blanks.html,4,58
-.289,-1.155,27436,,Graham DeLaet,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.27436.graham-delaet.html,4,59
-.335,-1.338,06567,,Vijay Singh,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.06567.vijay-singh.html,4,60
-.539,-2.157,20645,,John Senden,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.20645.john-senden.html,4,61
-.620,-2.480,28259,,Sangmoon Bae,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,62
-.621,-2.483,32698,,Bobby Gates,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.32698.bobby-gates.html,4,63
-.666,-2.665,30926,15,Chris Kirk,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,64
-.680,-2.721,12782,,Tim Herron,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.12782.tim-herron.html,4,65
-.756,-3.024,31202,,William McGirt,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.31202.william-mcgirt.html,4,66
-.799,-3.194,29289,,Seung-Yul Noh,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.29289.seung-yul-noh.html,4,67
-.847,-3.388,30110,,Kyle Stanley,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.30110.kyle-stanley.html,4,68
-1.645,-6.578,20691,,Greg Owen,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.20691.greg-owen.html,4,69
-1.741,-6.964,10860,,Justin Leonard,2012,Sony Open in Hawaii,4,Tournament Only,https://www.pgatour.com/players/player.10860.justin-leonard.html,4,70
1.835,7.338,26951,,Johnson Wagner,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,1
1.703,6.813,24925,,Jonathan Byrd,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.24925.jonathan-byrd.html,4,2
1.173,4.691,06527,,Steve Stricker,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.06527.steve-stricker.html,4,3
1.107,4.427,27095,,Nick Watney,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.27095.nick-watney.html,4,4
1.105,4.418,23621,,Rory Sabbatini,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.23621.rory-sabbatini.html,4,5
.898,3.593,23800,,Bryce Molder,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,6
.693,2.770,27936,,Martin Laird,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.27936.martin-laird.html,4,7
.677,2.708,25396,,Kevin Na,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.25396.kevin-na.html,4,8
.675,2.698,21805,,Harrison Frazar,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.21805.harrison-frazar.html,4,9
.577,2.309,29221,,Webb Simpson,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,10
.502,2.009,23541,,Ben Crane,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.23541.ben-crane.html,4,11
.488,1.950,21878,,Mark Wilson,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.21878.mark-wilson.html,4,12
.376,1.504,24357,,K.J. Choi,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.24357.k-j--choi.html,4,13
.277,1.106,24140,,Sean O'Hair,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,14
.107,.426,30926,,Chris Kirk,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,15
.099,.395,22371,,Aaron Baddeley,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,16
-.077,-.306,25240,,D.A. Points,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.25240.d-a--points.html,4,17
-.516,-2.065,31323,,Gary Woodland,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.31323.gary-woodland.html,4,18
-.551,-2.204,25818,,Scott Piercy,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,19
-.851,-3.405,25804,,Bubba Watson,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,20
-.955,-3.820,24924,,Bill Haas,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.24924.bill-haas.html,4,21
-1.068,-4.273,33141,,Keegan Bradley,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,22
-1.082,-4.327,01116,,Michael Bradley,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.01116.michael-bradley.html,4,23
-1.438,-5.750,29518,,Brendan Steele,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.29518.brendan-steele.html,4,24
-1.550,-6.200,30692,,Scott Stallings,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.30692.scott-stallings.html,4,25
-1.985,-7.939,02206,,David Toms,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.02206.david-toms.html,4,26
-2.214,-8.857,27064,,Jhonattan Vegas,2012,Sentry Tournament of Champions,4,Tournament Only,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,27
2.452,9.809,23718,44,Nathan Green,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.23718.nathan-green.html,4,1
2.052,8.206,20850,,Daniel Chopra,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.20850.daniel-chopra.html,4,2
1.489,5.954,30750,,Tommy Gainey,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.30750.tommy-gainey.html,4,3
1.423,5.692,23638,,Brendon de Jonge,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,4
1.359,5.437,23409,,James Driscoll,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.23409.james-driscoll.html,4,5
1.316,5.263,28500,9,Martin Flores,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.28500.martin-flores.html,4,6
1.274,5.094,20098,,Stuart Appleby,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.20098.stuart-appleby.html,4,7
1.143,4.573,26758,,David Hearn,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.26758.david-hearn.html,4,8
1.123,4.492,20691,5,Greg Owen,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.20691.greg-owen.html,4,9
1.103,4.410,10809,,Jim Furyk,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.10809.jim-furyk.html,4,10
1.010,4.039,24024,,Zach Johnson,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,11
1.000,4.000,29222,,Billy Hurley III,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.29222.billy-hurley-iii.html,4,12
.954,3.815,21407,,Arjun Atwal,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.21407.arjun-atwal.html,4,13
.936,3.744,20623,,Gavin Coles,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.20623.gavin-coles.html,4,14
.902,3.608,22961,49,David Mathis,2012,The RSM Classic,4,Tournament Only,https://www.pgatour.com/players/player.22961.david-mathis.html,4,15
