"","tournament","season","tournament_id.x","player_id","player_name","player_url","average_putting","total_sg_putting","rank_last_week_putting","measured_rounds_putting","time_period_putting","rounds_putting","rank_this_week_putting","total_sg_ott","measured_rounds_ott","average_ott","rounds_ott","rank_this_week_ott","rank_last_week_ott","time_period_ott","events","money","rank_this_week","rank_last_week","time_period"
"1540","AT&T Pebble Beach Pro-Am",2016,"t005","31557","Jim Herman","https://www.pgatour.com/players/player.31557.jim-herman.html",1.222,2.445,"999",2,"Tournament Only",4,"18",2.416,2,1.208,4,"2","999","Tournament Only",1,101500,"1","999","Tournament Only"
"1541","AT&T Pebble Beach Pro-Am",2016,"t005","22371","Aaron Baddeley","https://www.pgatour.com/players/player.22371.aaron-baddeley.html",0.679,1.357,"999",2,"Tournament Only",4,"29",0.231,2,0.115,4,"37","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1542","AT&T Pebble Beach Pro-Am",2016,"t005","22371","Aaron Baddeley","https://www.pgatour.com/players/player.22371.aaron-baddeley.html",0.679,1.357,"999",2,"Tournament Only",4,"29",0.231,2,0.115,4,"37","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1543","AT&T Pebble Beach Pro-Am",2016,"t005","22371","Aaron Baddeley","https://www.pgatour.com/players/player.22371.aaron-baddeley.html",0.679,1.357,"999",2,"Tournament Only",4,"29",0.231,2,0.115,4,"37","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1544","AT&T Pebble Beach Pro-Am",2016,"t005","20229","Stewart Cink","https://www.pgatour.com/players/player.20229.stewart-cink.html",1.274,2.548,"999",2,"Tournament Only",4,"17",0.874,2,0.437,4,"27","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1545","AT&T Pebble Beach Pro-Am",2016,"t005","20229","Stewart Cink","https://www.pgatour.com/players/player.20229.stewart-cink.html",1.274,2.548,"999",2,"Tournament Only",4,"17",0.874,2,0.437,4,"27","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1546","AT&T Pebble Beach Pro-Am",2016,"t005","20229","Stewart Cink","https://www.pgatour.com/players/player.20229.stewart-cink.html",1.274,2.548,"999",2,"Tournament Only",4,"17",0.874,2,0.437,4,"27","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1547","AT&T Pebble Beach Pro-Am",2016,"t005","10505","Shane Bertsch","https://www.pgatour.com/players/player.10505.shane-bertsch.html",1.8,3.6,"999",2,"Tournament Only",4,"10",0.398,2,0.199,4,"34","999","Tournament Only",1,33775,"3","999","Tournament Only"
"1548","AT&T Pebble Beach Pro-Am",2016,"t005","10505","Shane Bertsch","https://www.pgatour.com/players/player.10505.shane-bertsch.html",1.8,3.6,"999",2,"Tournament Only",4,"10",0.398,2,0.199,4,"34","999","Tournament Only",1,33775,"3","999","Tournament Only"
"1549","AT&T Pebble Beach Pro-Am",2016,"t005","10505","Shane Bertsch","https://www.pgatour.com/players/player.10505.shane-bertsch.html",1.8,3.6,"999",2,"Tournament Only",4,"10",0.398,2,0.199,4,"34","999","Tournament Only",1,33775,"3","999","Tournament Only"
"1550","AT&T Pebble Beach Pro-Am",2016,"t005","27747","Hiroshi Iwata","https://www.pgatour.com/players/player.27747.hiroshi-iwata.html",2.216,4.432,"999",2,"Tournament Only",4,"5",0.471,2,0.236,4,"3","999","Tournament Only",1,308000,"4","999","Tournament Only"
"1551","AT&T Pebble Beach Pro-Am",2016,"t005","27747","Hiroshi Iwata","https://www.pgatour.com/players/player.27747.hiroshi-iwata.html",2.216,4.432,"999",2,"Tournament Only",4,"5",0.471,2,0.236,4,"3","999","Tournament Only",1,308000,"4","999","Tournament Only"
"1552","AT&T Pebble Beach Pro-Am",2016,"t005","27747","Hiroshi Iwata","https://www.pgatour.com/players/player.27747.hiroshi-iwata.html",2.216,4.432,"999",2,"Tournament Only",4,"5",0.471,2,0.236,4,"3","999","Tournament Only",1,308000,"4","999","Tournament Only"
"1553","AT&T Pebble Beach Pro-Am",2016,"t005","31416","Derek Fathauer","https://www.pgatour.com/players/player.31416.derek-fathauer.html",0.34,0.68,"999",2,"Tournament Only",4,"36",-4.207,2,-2.103,4,"69","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1554","AT&T Pebble Beach Pro-Am",2016,"t005","31416","Derek Fathauer","https://www.pgatour.com/players/player.31416.derek-fathauer.html",0.34,0.68,"999",2,"Tournament Only",4,"36",-4.207,2,-2.103,4,"69","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1555","AT&T Pebble Beach Pro-Am",2016,"t005","31416","Derek Fathauer","https://www.pgatour.com/players/player.31416.derek-fathauer.html",0.34,0.68,"999",2,"Tournament Only",4,"36",-4.207,2,-2.103,4,"69","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1556","AT&T Pebble Beach Pro-Am",2016,"t005","33204","Shane Lowry","https://www.pgatour.com/players/player.33204.shane-lowry.html",0.513,1.026,"15",2,"Tournament Only",4,"34",1.137,2,0.569,4,"13","6","Tournament Only",1,22652,"4","6","Tournament Only"
"1557","AT&T Pebble Beach Pro-Am",2016,"t005","33204","Shane Lowry","https://www.pgatour.com/players/player.33204.shane-lowry.html",0.513,1.026,"15",2,"Tournament Only",4,"34",1.137,2,0.569,4,"13","6","Tournament Only",1,22652,"4","6","Tournament Only"
"1558","AT&T Pebble Beach Pro-Am",2016,"t005","33204","Shane Lowry","https://www.pgatour.com/players/player.33204.shane-lowry.html",0.513,1.026,"15",2,"Tournament Only",4,"34",1.137,2,0.569,4,"13","6","Tournament Only",1,22652,"4","6","Tournament Only"
"1559","AT&T Pebble Beach Pro-Am",2016,"t005","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",1.051,2.102,"999",2,"Tournament Only",4,"20",1.313,2,0.657,4,"1","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1560","AT&T Pebble Beach Pro-Am",2016,"t005","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",1.051,2.102,"999",2,"Tournament Only",4,"20",1.313,2,0.657,4,"1","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1561","AT&T Pebble Beach Pro-Am",2016,"t005","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",1.051,2.102,"999",2,"Tournament Only",4,"20",1.313,2,0.657,4,"1","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1565","AT&T Pebble Beach Pro-Am",2016,"t005","26476","Chez Reavie","https://www.pgatour.com/players/player.26476.chez-reavie.html",-1.213,-2.425,"999",2,"Tournament Only",4,"63",0.472,2,0.236,4,"3","999","Tournament Only",1,52850,"2","999","Tournament Only"
"1566","AT&T Pebble Beach Pro-Am",2016,"t005","26476","Chez Reavie","https://www.pgatour.com/players/player.26476.chez-reavie.html",-1.213,-2.425,"999",2,"Tournament Only",4,"63",0.472,2,0.236,4,"3","999","Tournament Only",1,52850,"2","999","Tournament Only"
"1567","AT&T Pebble Beach Pro-Am",2016,"t005","26476","Chez Reavie","https://www.pgatour.com/players/player.26476.chez-reavie.html",-1.213,-2.425,"999",2,"Tournament Only",4,"63",0.472,2,0.236,4,"3","999","Tournament Only",1,52850,"2","999","Tournament Only"
"1568","AT&T Pebble Beach Pro-Am",2016,"t005","08075","Jerry Kelly","https://www.pgatour.com/players/player.08075.jerry-kelly.html",-0.168,-0.336,"999",2,"Tournament Only",4,"47",-0.172,2,-0.086,4,"48","999","Tournament Only",1,14140,"67","999","Tournament Only"
"1569","AT&T Pebble Beach Pro-Am",2016,"t005","08075","Jerry Kelly","https://www.pgatour.com/players/player.08075.jerry-kelly.html",-0.168,-0.336,"999",2,"Tournament Only",4,"47",-0.172,2,-0.086,4,"48","999","Tournament Only",1,14140,"67","999","Tournament Only"
"1570","AT&T Pebble Beach Pro-Am",2016,"t005","08075","Jerry Kelly","https://www.pgatour.com/players/player.08075.jerry-kelly.html",-0.168,-0.336,"999",2,"Tournament Only",4,"47",-0.172,2,-0.086,4,"48","999","Tournament Only",1,14140,"67","999","Tournament Only"
"1571","AT&T Pebble Beach Pro-Am",2016,"t005","27466","Spencer Levin","https://www.pgatour.com/players/player.27466.spencer-levin.html",0.869,1.737,"999",2,"Tournament Only",4,"24",-0.412,2,-0.206,4,"52","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1572","AT&T Pebble Beach Pro-Am",2016,"t005","27466","Spencer Levin","https://www.pgatour.com/players/player.27466.spencer-levin.html",0.869,1.737,"999",2,"Tournament Only",4,"24",-0.412,2,-0.206,4,"52","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1573","AT&T Pebble Beach Pro-Am",2016,"t005","27466","Spencer Levin","https://www.pgatour.com/players/player.27466.spencer-levin.html",0.869,1.737,"999",2,"Tournament Only",4,"24",-0.412,2,-0.206,4,"52","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1574","AT&T Pebble Beach Pro-Am",2016,"t005","24924","Bill Haas","https://www.pgatour.com/players/player.24924.bill-haas.html",1.992,3.984,"999",2,"Tournament Only",4,"7",0.953,2,0.476,4,"23","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1575","AT&T Pebble Beach Pro-Am",2016,"t005","24924","Bill Haas","https://www.pgatour.com/players/player.24924.bill-haas.html",1.992,3.984,"999",2,"Tournament Only",4,"7",0.953,2,0.476,4,"23","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1576","AT&T Pebble Beach Pro-Am",2016,"t005","24924","Bill Haas","https://www.pgatour.com/players/player.24924.bill-haas.html",1.992,3.984,"999",2,"Tournament Only",4,"7",0.953,2,0.476,4,"23","999","Tournament Only",1,203000,"8","999","Tournament Only"
"1577","AT&T Pebble Beach Pro-Am",2016,"t005","10213","Dicky Pride","https://www.pgatour.com/players/player.10213.dicky-pride.html",-0.615,-1.23,"999",2,"Tournament Only",4,"55",1.078,2,0.539,4,"18","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1578","AT&T Pebble Beach Pro-Am",2016,"t005","10213","Dicky Pride","https://www.pgatour.com/players/player.10213.dicky-pride.html",-0.615,-1.23,"999",2,"Tournament Only",4,"55",1.078,2,0.539,4,"18","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1579","AT&T Pebble Beach Pro-Am",2016,"t005","10213","Dicky Pride","https://www.pgatour.com/players/player.10213.dicky-pride.html",-0.615,-1.23,"999",2,"Tournament Only",4,"55",1.078,2,0.539,4,"18","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1580","AT&T Pebble Beach Pro-Am",2016,"t005","34046","Jordan Spieth","https://www.pgatour.com/players/player.34046.jordan-spieth.html",1.346,2.692,"999",2,"Tournament Only",4,"15",1.773,2,0.886,4,"7","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1581","AT&T Pebble Beach Pro-Am",2016,"t005","34046","Jordan Spieth","https://www.pgatour.com/players/player.34046.jordan-spieth.html",1.346,2.692,"999",2,"Tournament Only",4,"15",1.773,2,0.886,4,"7","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1582","AT&T Pebble Beach Pro-Am",2016,"t005","34046","Jordan Spieth","https://www.pgatour.com/players/player.34046.jordan-spieth.html",1.346,2.692,"999",2,"Tournament Only",4,"15",1.773,2,0.886,4,"7","999","Tournament Only",1,72800,"2","999","Tournament Only"
"1583","AT&T Pebble Beach Pro-Am",2016,"t005","24461","Thomas Aiken","https://www.pgatour.com/players/player.24461.thomas-aiken.html",-1.34,-2.68,"999",2,"Tournament Only",4,"64",0.152,2,0.076,4,"39","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1584","AT&T Pebble Beach Pro-Am",2016,"t005","24461","Thomas Aiken","https://www.pgatour.com/players/player.24461.thomas-aiken.html",-1.34,-2.68,"999",2,"Tournament Only",4,"64",0.152,2,0.076,4,"39","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1585","AT&T Pebble Beach Pro-Am",2016,"t005","24461","Thomas Aiken","https://www.pgatour.com/players/player.24461.thomas-aiken.html",-1.34,-2.68,"999",2,"Tournament Only",4,"64",0.152,2,0.076,4,"39","999","Tournament Only",1,15050,"6","999","Tournament Only"
"1586","AT&T Pebble Beach Pro-Am",2016,"t005","27974","Sung Kang","https://www.pgatour.com/players/player.27974.sung-kang.html",-1.871,-3.743,"999",2,"Tournament Only",4,"68",-0.655,2,-0.328,4,"58","999","Tournament Only",1,101500,"1","999","Tournament Only"
"1587","AT&T Pebble Beach Pro-Am",2016,"t005","27974","Sung Kang","https://www.pgatour.com/players/player.27974.sung-kang.html",-1.871,-3.743,"999",2,"Tournament Only",4,"68",-0.655,2,-0.328,4,"58","999","Tournament Only",1,101500,"1","999","Tournament Only"
"1588","AT&T Pebble Beach Pro-Am",2016,"t005","27974","Sung Kang","https://www.pgatour.com/players/player.27974.sung-kang.html",-1.871,-3.743,"999",2,"Tournament Only",4,"68",-0.655,2,-0.328,4,"58","999","Tournament Only",1,101500,"1","999","Tournament Only"
"1589","AT&T Pebble Beach Pro-Am",2016,"t005","01706","Davis Love III","https://www.pgatour.com/players/player.01706.davis-love-iii.html",-0.503,-1.007,"999",2,"Tournament Only",4,"53",-1.89,2,-0.945,4,"63","999","Tournament Only",1,14490,"6","999","Tournament Only"
"1590","AT&T Pebble Beach Pro-Am",2016,"t005","01706","Davis Love III","https://www.pgatour.com/players/player.01706.davis-love-iii.html",-0.503,-1.007,"999",2,"Tournament Only",4,"53",-1.89,2,-0.945,4,"63","999","Tournament Only",1,14490,"6","999","Tournament Only"
"1591","AT&T Pebble Beach Pro-Am",2016,"t005","01706","Davis Love III","https://www.pgatour.com/players/player.01706.davis-love-iii.html",-0.503,-1.007,"999",2,"Tournament Only",4,"53",-1.89,2,-0.945,4,"63","999","Tournament Only",1,14490,"6","999","Tournament Only"
"1592","AT&T Pebble Beach Pro-Am",2016,"t005","30925","Dustin Johnson","https://www.pgatour.com/players/player.30925.dustin-johnson.html",0.632,1.264,"999",2,"Tournament Only",4,"30",-0.569,2,-0.285,4,"55","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1593","AT&T Pebble Beach Pro-Am",2016,"t005","30925","Dustin Johnson","https://www.pgatour.com/players/player.30925.dustin-johnson.html",0.632,1.264,"999",2,"Tournament Only",4,"30",-0.569,2,-0.285,4,"55","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1594","AT&T Pebble Beach Pro-Am",2016,"t005","30925","Dustin Johnson","https://www.pgatour.com/players/player.30925.dustin-johnson.html",0.632,1.264,"999",2,"Tournament Only",4,"30",-0.569,2,-0.285,4,"55","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1595","AT&T Pebble Beach Pro-Am",2016,"t005","35300","Andrew Loupe","https://www.pgatour.com/players/player.35300.andrew-loupe.html",0.171,0.342,"999",2,"Tournament Only",4,"41",-3.446,2,-1.723,4,"67","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1596","AT&T Pebble Beach Pro-Am",2016,"t005","35300","Andrew Loupe","https://www.pgatour.com/players/player.35300.andrew-loupe.html",0.171,0.342,"999",2,"Tournament Only",4,"41",-3.446,2,-1.723,4,"67","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1597","AT&T Pebble Beach Pro-Am",2016,"t005","35300","Andrew Loupe","https://www.pgatour.com/players/player.35300.andrew-loupe.html",0.171,0.342,"999",2,"Tournament Only",4,"41",-3.446,2,-1.723,4,"67","999","Tournament Only",1,22652,"4","999","Tournament Only"
"1598","AT&T Pebble Beach Pro-Am",2016,"t005","29222","Billy Hurley III","https://www.pgatour.com/players/player.29222.billy-hurley-iii.html",1.881,3.763,"999",2,"Tournament Only",4,"9",-0.91,2,-0.455,4,"59","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1599","AT&T Pebble Beach Pro-Am",2016,"t005","29222","Billy Hurley III","https://www.pgatour.com/players/player.29222.billy-hurley-iii.html",1.881,3.763,"999",2,"Tournament Only",4,"9",-0.91,2,-0.455,4,"59","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1600","AT&T Pebble Beach Pro-Am",2016,"t005","29222","Billy Hurley III","https://www.pgatour.com/players/player.29222.billy-hurley-iii.html",1.881,3.763,"999",2,"Tournament Only",4,"9",-0.91,2,-0.455,4,"59","999","Tournament Only",1,16380,"5","999","Tournament Only"
"1601","AT&T Pebble Beach Pro-Am",2017,"t005","25493","Nick Taylor","https://www.pgatour.com/players/player.25493.nick-taylor.html",0.002,0.005,"999",2,"Tournament Only",4,"38",0.178,2,0.089,4,"32","999","Tournament Only",1,172800,"9","999","Tournament Only"
"1602","AT&T Pebble Beach Pro-Am",2017,"t005","25493","Nick Taylor","https://www.pgatour.com/players/player.25493.nick-taylor.html",0.002,0.005,"999",2,"Tournament Only",4,"38",0.178,2,0.089,4,"32","999","Tournament Only",1,172800,"9","999","Tournament Only"
"1603","AT&T Pebble Beach Pro-Am",2017,"t005","25493","Nick Taylor","https://www.pgatour.com/players/player.25493.nick-taylor.html",0.002,0.005,"999",2,"Tournament Only",4,"38",0.178,2,0.089,4,"32","999","Tournament Only",1,172800,"9","999","Tournament Only"
"1604","AT&T Pebble Beach Pro-Am",2017,"t005","29725","Tony Finau","https://www.pgatour.com/players/player.29725.tony-finau.html",-0.101,-0.203,"999",2,"Tournament Only",4,"45",1.419,2,0.709,4,"14","999","Tournament Only",1,56520,"2","999","Tournament Only"
"1605","AT&T Pebble Beach Pro-Am",2017,"t005","29725","Tony Finau","https://www.pgatour.com/players/player.29725.tony-finau.html",-0.101,-0.203,"999",2,"Tournament Only",4,"45",1.419,2,0.709,4,"14","999","Tournament Only",1,56520,"2","999","Tournament Only"
"1606","AT&T Pebble Beach Pro-Am",2017,"t005","29725","Tony Finau","https://www.pgatour.com/players/player.29725.tony-finau.html",-0.101,-0.203,"999",2,"Tournament Only",4,"45",1.419,2,0.709,4,"14","999","Tournament Only",1,56520,"2","999","Tournament Only"
"1607","AT&T Pebble Beach Pro-Am",2017,"t005","32333","Kevin Tway","https://www.pgatour.com/players/player.32333.kevin-tway.html",-0.021,-0.042,"999",2,"Tournament Only",4,"39",1.755,2,0.878,4,"8","999","Tournament Only",1,17897,"4","999","Tournament Only"
"1608","AT&T Pebble Beach Pro-Am",2017,"t005","32333","Kevin Tway","https://www.pgatour.com/players/player.32333.kevin-tway.html",-0.021,-0.042,"999",2,"Tournament Only",4,"39",1.755,2,0.878,4,"8","999","Tournament Only",1,17897,"4","999","Tournament Only"
"1609","AT&T Pebble Beach Pro-Am",2017,"t005","32333","Kevin Tway","https://www.pgatour.com/players/player.32333.kevin-tway.html",-0.021,-0.042,"999",2,"Tournament Only",4,"39",1.755,2,0.878,4,"8","999","Tournament Only",1,17897,"4","999","Tournament Only"
"1610","AT&T Pebble Beach Pro-Am",2017,"t005","34360","Patrick Reed","https://www.pgatour.com/players/player.34360.patrick-reed.html",0.691,1.383,"40",2,"Tournament Only",4,"24",1.168,2,0.584,4,"17","45","Tournament Only",1,56520,"2","6","Tournament Only"
"1611","AT&T Pebble Beach Pro-Am",2017,"t005","34360","Patrick Reed","https://www.pgatour.com/players/player.34360.patrick-reed.html",0.691,1.383,"40",2,"Tournament Only",4,"24",1.168,2,0.584,4,"17","45","Tournament Only",1,56520,"2","6","Tournament Only"
"1612","AT&T Pebble Beach Pro-Am",2017,"t005","34360","Patrick Reed","https://www.pgatour.com/players/player.34360.patrick-reed.html",0.691,1.383,"40",2,"Tournament Only",4,"24",1.168,2,0.584,4,"17","45","Tournament Only",1,56520,"2","6","Tournament Only"
"1613","AT&T Pebble Beach Pro-Am",2017,"t005","29720","Andres Gonzales","https://www.pgatour.com/players/player.29720.andres-gonzales.html",0.958,1.916,"999",2,"Tournament Only",4,"20",-0.614,2,-0.307,4,"54","999","Tournament Only",1,38040,"3","999","Tournament Only"
"1614","AT&T Pebble Beach Pro-Am",2017,"t005","29720","Andres Gonzales","https://www.pgatour.com/players/player.29720.andres-gonzales.html",0.958,1.916,"999",2,"Tournament Only",4,"20",-0.614,2,-0.307,4,"54","999","Tournament Only",1,38040,"3","999","Tournament Only"
"1615","AT&T Pebble Beach Pro-Am",2017,"t005","29720","Andres Gonzales","https://www.pgatour.com/players/player.29720.andres-gonzales.html",0.958,1.916,"999",2,"Tournament Only",4,"20",-0.614,2,-0.307,4,"54","999","Tournament Only",1,38040,"3","999","Tournament Only"
